dim 1,dim 2
67.79159,13.038429
-75.507515,-29.859755
18.30021,8.10855
-27.867916,-62.53477
56.415398,73.084206
-32.054535,81.358604
-50.777416,80.416725
-29.306242,-17.94723
60.526318,66.995476
-22.969877,21.054445
39.827946,-62.17876
-8.397781,-2.2140915
56.34477,63.685463
-51.270123,29.827908
-44.186268,-1.0220417
-84.71318,5.013338
10.585658,5.0075626
63.35561,-20.361324
-59.720066,4.9997096
-38.837215,-23.680407
-51.734486,-61.109783
-36.64413,-83.36011
0.7003322,70.11582
6.514557,36.97952
91.108696,-5.3724895
-2.5118616,65.50791
15.53382,12.410974
-58.030525,-11.171784
-33.23108,-51.13401
-61.2353,-45.19689
-68.0985,-36.49074
70.238464,-36.8825
-33.462673,41.42212
12.606152,7.0437207
65.98725,5.685362
30.17977,-10.152194
-46.35107,-0.10363586
-54.571846,-69.015144
-10.0065775,-46.449856
60.131172,48.457016
18.790688,10.219523
-78.914955,19.890842
84.6842,-34.710697
41.00382,19.35317
39.14654,-32.36044
79.28793,35.698483
-71.04093,11.935632
59.667435,-61.788776
52.626503,4.9748154
48.17183,50.416824
-73.873764,-19.980495
-57.865322,-80.49697
54.341267,53.239624
63.429375,-21.368853
-63.25656,-72.95738
-0.919404,70.086395
26.197538,71.45215
-9.113065,8.765918
-8.129379,-63.729263
-28.533455,81.15687
10.634106,-92.13762
-36.21217,12.881794
47.38129,-31.50404
23.324133,-62.144245
29.63678,81.095665
2.8835459,46.080368
12.739055,6.7688465
2.3999622,21.40168
0.09194103,45.014217
-20.945223,53.172436
-3.0179646,21.771172
55.85843,-28.392038
93.73349,-12.719712
-14.618932,-4.264393
-5.650266,71.67122
11.392609,41.839424
-63.336575,40.80806
-20.622387,-70.85929
-37.087227,41.11022
68.56119,1.3708541
-41.118114,-39.98884
8.094455,-55.756664
1.012763,32.588097
56.75044,28.909206
29.93025,-80.85663
50.128864,-13.140596
-8.952978,-29.397753
75.25135,26.089956
50.103664,8.717849
-5.653919,40.803665
33.317593,-17.194689
-90.74629,8.234603
33.43496,-12.093195
28.804094,-13.530722
-28.415514,-62.760883
-77.61495,22.105858
24.03485,51.55617
-48.97428,78.76007
50.94974,30.50837
-22.469042,52.39776
60.78583,11.834398
50.67792,-12.173722
43.867504,-7.751967
-26.728777,85.49056
-63.517048,-47.193604
-34.995853,46.88667
24.28748,26.189405
-60.648975,-5.372534
84.53405,41.636726
-21.15869,55.45473
-33.847435,-14.957984
5.942343,10.333702
-4.1296415,40.770866
59.88231,59.0347
42.82688,10.6957245
31.824787,69.19576
12.849224,80.32063
-17.503796,-70.38339
40.387974,20.262642
10.15107,-96.05869
-54.375984,-70.62664
-56.439575,-10.626864
12.820543,0.8920459
-15.264734,-6.126474
-53.176765,71.87556
32.534275,-48.113194
-86.69103,-11.580706
-73.91358,-42.78824
64.755745,58.453575
84.345894,41.269245
-56.836124,27.081123
33.912186,74.43081
19.309605,-60.93036
-17.765062,86.47366
-84.939835,29.704273
-82.88359,-10.033664
56.22401,5.394555
-32.327477,-51.07288
39.13483,6.282421
5.2495933,-57.995213
-35.0856,-28.233253
-57.219048,-83.23406
-48.862396,-0.018174972
-15.612753,-53.459972
49.04618,66.615074
39.426037,-21.70891
-3.5986357,35.37928
-91.65094,-0.45572767
77.53213,-44.914543
50.026775,-3.2207737
68.07998,4.0244827
-36.034058,-79.41851
63.385067,-20.937033
10.667749,46.150528
55.70623,-38.8189
63.879387,-1.2428738
45.305534,16.742525
22.970783,77.65455
54.159832,-3.2874148
-31.008465,62.644234
-53.367958,40.682182
20.732882,-5.77703
-38.987717,28.374777
-56.153633,75.91035
-63.195747,-67.61519
24.152172,-40.02041
93.02188,-3.1695328
-58.16572,39.50749
-18.66479,-57.192867
95.53347,21.358217
89.32609,-7.577832
37.836594,13.27024
4.559831,-74.56953
56.64365,75.04911
28.424019,51.920547
-1.7779216,-13.569492
6.393221,-69.73857
17.609964,-62.595554
-62.490997,1.1359526
45.932274,73.06833
17.932022,-97.062096
49.835224,-13.447266
-87.25934,28.723425
47.456818,73.52094
-11.544889,57.12336
-30.590544,-43.826973
-30.501547,-43.773205
14.388837,58.10023
13.360652,-92.47696
-80.25794,-30.348185
24.53853,-1.4846692
-30.940779,-0.83838457
-37.07321,26.85701
-4.432414,40.969383
-57.893074,46.058228
-92.19584,25.191652
-72.961655,-46.65052
-26.492489,74.108864
22.049595,15.174141
0.3538644,32.2578
-19.721,-10.901865
34.22035,-80.32464
92.73131,24.294863
-90.538376,-9.999647
67.682365,-66.03041
19.892805,18.53983
71.27546,53.583107
14.875592,-1.9525764
-32.654915,-31.563313
31.491014,-22.081854
-51.265713,24.191645
-35.228058,-8.220155
99.129974,-12.2800865
18.1064,25.88552
-40.426212,-22.187048
5.0086813,38.842808
-13.858936,-52.6629
92.75002,27.564095
-57.26975,38.622242
41.870552,15.760361
-70.33083,-40.009617
-41.243393,-53.151676
-26.005829,-24.1918
42.59272,3.852251
42.2333,53.107483
68.87625,-33.27212
-24.105415,-3.6373858
68.6141,1.4336673
60.59783,67.09663
-1.2064446,1.9647444
12.414034,-44.721157
34.946255,-41.03538
78.364975,29.46239
-74.629524,1.9006975
12.63654,-63.46406
-1.5679752,-3.776982
45.187103,-13.202744
63.413788,63.959156
44.564487,-47.19758
32.87285,72.0699
-1.8985194,19.742033
-29.027119,81.23725
92.966194,27.49345
37.18278,-5.2141104
-93.10914,-0.5450035
70.704384,-21.803642
36.351334,-24.18754
-15.366202,-82.74604
-87.34928,28.638193
-48.512394,33.03119
27.129671,-13.723212
-16.20868,-20.545656
10.965476,-73.80386
65.01021,-41.907833
100.91366,-9.744661
-40.283062,21.720236
27.830639,48.794228
64.30917,-68.17569
-11.258196,-29.444563
-16.224909,-73.630554
-42.67855,-63.095734
13.0932,5.87529
-12.113204,3.8231091
-42.894962,17.676043
-54.81202,73.913925
-35.96928,-22.072554
-55.832367,75.07373
-38.15791,79.7023
-56.06446,14.691912
54.65077,71.881744
-49.716778,37.858334
59.56089,-49.886467
-54.63664,-54.318615
49.059822,-47.50028
22.512407,-47.48806
37.756462,-3.6314986
-91.76965,9.053458
-32.42258,81.97687
53.780865,47.34746
-35.890835,-64.81864
17.848259,-97.12512
20.623384,31.409662
4.6847925,22.461655
39.491295,-2.0864804
44.224922,-64.48143
22.18558,11.544681
-54.529346,-59.03791
37.375668,-62.22828
-42.94956,56.373943
-10.398134,76.139305
-10.542331,8.854654
-23.364697,7.528335
4.3081784,-69.709015
-54.340904,-35.99642
-49.907043,32.759846
54.98537,-5.6317616
57.990135,74.29434
42.106052,54.55656
13.417587,80.53437
7.640535,36.930206
-56.18941,75.14247
23.431847,74.21165
-7.711758,61.663548
-33.263515,-68.80193
27.799372,-40.47189
12.4384775,0.944626
14.815531,64.58533
10.46226,11.353042
-28.934624,20.038136
43.53062,52.85864
-37.90311,-7.70262
-59.359512,-74.57645
-28.94154,78.10301
-24.093237,-43.326336
35.430607,-66.94072
-76.47514,-24.378403
-51.988224,72.16815
-19.822994,77.3709
-50.685986,-72.65571
-46.756226,27.13999
-13.069008,74.262215
-19.647429,-73.90622
-58.761887,-13.314702
-84.24603,-7.6623783
75.48681,-23.883677
-39.367977,31.305893
32.461437,73.9136
39.51283,-53.574688
24.08504,-21.83774
43.518215,46.432632
-21.046843,65.07733
19.949848,-4.9346747
25.696795,31.329124
63.858562,-40.377064
25.405428,26.209276
3.6794574,-34.122074
80.007454,35.33567
-35.005966,-65.42468
51.051147,-59.78941
-15.451442,56.714897
-44.413506,-52.533447
-52.76468,71.97903
-3.5416052,64.9741
55.286007,22.978668
-44.860146,53.289116
70.1983,-36.934753
-24.488848,22.070831
-54.798103,77.59354
63.36692,-21.742846
34.384285,-54.609257
53.421337,58.99438
13.048822,83.00975
-17.360998,-21.51572
38.850113,-18.416521
-21.61695,66.212
-76.29008,-26.498793
12.879669,-91.76006
-66.723854,29.93758
-25.49896,21.920452
61.87497,14.6492815
52.900833,-60.029312
59.693966,-6.943002
-19.302382,2.8106856
51.53962,29.430466
28.936949,-6.855788
94.11654,-2.6557786
23.9852,-62.300793
55.14611,-34.24296
66.24593,47.78708
8.21377,16.34387
-54.84087,-82.12272
73.2154,-16.408346
-51.736057,-60.924892
18.056458,-63.359955
41.133125,-6.6943383
54.350903,-39.518177
-58.41429,44.954994
-15.53222,57.311005
84.5754,41.014576
-28.01102,-87.08909
10.89926,5.1580667
-37.43465,32.15084
-13.775652,77.092064
-31.555788,-2.6956892
-93.10261,-0.5435232
47.299717,-10.144791
-44.968334,-57.825478
-82.61055,-9.63255
80.624916,35.055428
-61.632767,-44.306797
39.46604,-62.376717
-66.886856,0.5798925
75.35167,26.194233
1.4824668,-92.66989
-13.49169,87.103714
-44.381283,2.2131698
14.027009,59.17048
1.3408432,34.9838
-31.035234,35.70475
-30.208143,-88.65823
92.71142,27.650736
14.396227,14.193004
52.992485,-29.230497
91.55413,24.52913
33.279137,-17.153242
68.85088,1.1321218
-51.26522,-71.88514
45.201603,-13.19542
-62.728386,-51.393776
-31.733833,78.68135
-20.662352,54.630398
59.238697,48.92556
24.112015,78.68906
-12.247823,43.186398
-35.36574,18.046144
4.5718384,-95.34092
-21.74106,-70.65139
-40.3715,64.09169
44.176884,58.706627
75.02431,26.342085
25.137749,14.248045
-68.19113,-36.432777
21.095367,74.717
-31.152182,-64.394966
51.774277,-45.205196
7.822137,40.723473
-49.32632,79.25881
73.33675,7.796413
-89.89142,29.06135
-86.19647,1.9659255
-90.33048,-10.192441
-30.603264,-88.73944
58.71808,-49.75015
21.467505,0.104932964
-76.377525,-31.34887
-40.911125,-45.475155
28.430038,-64.50051
-15.254053,56.492283
-50.164165,83.15918
58.983315,46.4529
55.116764,54.540665
-36.96376,-44.170494
-9.247294,-16.669725
-42.60259,-62.990536
23.836792,-53.156345
40.5566,52.259487
17.688742,2.2722545
39.052128,-79.93298
71.18123,53.866707
-14.2026415,-79.523766
62.173817,-72.348495
-92.376595,-0.47031692
17.408337,28.735422
22.322363,14.234492
17.969793,-70.91539
-9.614807,-9.784999
46.39684,20.472
41.436417,15.606825
74.916115,-44.15765
-17.589167,-61.28914
14.593296,89.28966
-11.658214,93.581184
54.481712,-29.32603
-39.665237,34.55336
-37.84108,78.91611
-10.960116,43.11323
53.097874,-60.293915
-61.138195,5.4913335
41.263065,15.524201
-21.225204,-75.30029
-11.935114,40.205738
-15.874172,-60.269135
92.098045,-8.602322
48.847565,-32.00359
-76.82853,9.812
25.213034,-40.568798
14.027254,-3.4042668
-51.43288,-59.812366
53.773746,7.116391
40.460167,-76.2461
-30.600113,-4.704506
4.0112753,-59.481953
-46.723995,-52.63812
5.5454583,-36.003242
-1.535858,-98.618645
-42.443386,26.889269
85.629524,1.0799115
-35.90308,75.6028
-49.197567,78.97083
-35.50854,67.33239
45.251198,29.8902
80.816414,34.97829
26.948273,-50.9415
59.72467,59.49616
25.683264,-39.99263
57.295273,-3.4727297
-0.28449365,68.20794
40.033894,-62.000793
58.72706,69.60313
28.155535,27.887943
-41.26389,-1.4384614
-74.243774,-26.821022
24.12627,-21.850775
-55.516193,-82.79751
29.367565,-9.303529
54.273586,53.169903
-2.2355187,-0.30823705
-2.9414384,-18.21158
0.8778986,20.803787
73.05966,-16.378702
27.346697,-61.75997
-16.053114,58.34289
-35.10613,46.727318
18.963161,28.310038
43.731796,19.593544
-21.644579,56.763947
87.12298,2.7375152
20.08093,-69.0299
34.072807,-41.948326
90.962685,22.765676
-29.56535,69.71245
-26.979794,73.819565
43.01494,-42.772125
21.137491,-23.78933
-8.8076,-64.1911
41.528896,62.544987
5.3318896,-33.525154
23.398079,-41.17893
68.65855,59.710278
45.649193,-12.537118
-11.003076,-43.6906
64.55316,-64.578064
72.46611,-20.540363
-30.526327,46.300545
41.144413,53.529655
-51.79898,56.24841
58.519196,50.764668
-90.47322,23.097727
-15.767645,-31.210787
-29.554955,-46.719276
0.13999295,-75.46579
100.54383,-11.996633
83.90288,-2.3369117
-47.80995,22.766394
58.560646,-60.135384
76.55205,-44.49267
-25.015455,-87.99685
42.72325,30.120218
41.252583,55.10506
-48.908604,33.851917
42.59776,48.19916
23.398783,-40.227604
41.80028,-42.81979
3.5043814,21.464205
-38.579575,76.273125
-91.929985,9.018596
-61.543407,-74.740486
39.758945,1.1253444
-3.4341347,-10.336888
44.46697,-64.47819
67.6183,17.00641
-55.387318,-39.583927
41.212868,15.488639
-53.231636,29.225248
57.526356,22.438383
45.58409,-7.031257
91.69991,-12.065143
28.02406,82.56793
42.506454,-21.464384
39.857822,6.051138
27.805477,61.247936
-58.995953,40.61064
-45.95291,81.08933
-26.900225,-31.400177
77.34434,41.169804
15.123391,59.21178
4.55968,-74.56959
-13.263566,87.35347
45.873436,-48.232082
83.18704,-44.995804
-23.81206,22.06567
52.184734,-61.955288
-35.995346,-64.81155
-0.053084616,41.487995
-39.816097,-61.662193
35.236397,-20.26724
63.27672,-21.586637
-22.80921,-4.476245
3.3654208,50.987156
11.293252,59.31447
-5.8237033,8.35416
-26.012096,-1.0895154
43.448147,-54.317932
58.460503,57.918633
3.0160098,-75.35271
77.8676,38.650055
-25.564034,-52.926525
15.89785,-7.2997513
82.463715,-45.660038
-88.32773,-13.304413
83.83966,-44.177113
36.59826,-80.05874
69.78191,-38.049374
-73.86689,-12.189322
0.14449205,63.819115
72.592705,6.547729
48.487854,-15.476768
30.58691,-36.563744
46.59283,-21.6419
-76.81484,-48.77093
57.11951,-55.327084
20.44834,-8.752925
-22.634617,5.939223
-23.68565,5.4470744
80.8471,-35.847675
-38.826405,15.788206
30.491096,-9.731624
9.882448,1.2187586
-43.16344,-64.11958
11.174262,79.87371
24.43407,-51.51201
-75.69933,-27.286648
44.353477,-64.368805
29.313046,8.096509
-12.753603,-53.539227
-39.657013,24.50782
-47.0314,-60.52909
7.4199915,-55.51511
-59.76539,31.270338
47.928883,3.8892
43.29341,46.42683
11.01745,-34.03492
49.304497,-45.698524
41.85218,54.55942
73.67246,31.784267
67.41672,-30.08773
-91.48126,26.312132
-90.19476,28.692348
-36.348392,45.512207
-32.61631,15.250496
55.356403,-35.67864
-36.505978,36.97761
18.024277,18.713919
-33.804993,28.455948
-74.43831,-44.023994
-72.06097,12.057265
32.616604,-25.228666
14.05935,-55.306995
-58.988495,30.61408
63.49255,62.94588
13.576752,-9.430126
78.446495,36.196358
70.267166,-36.011757
15.853275,-98.79495
-25.161362,-86.27363
91.172455,22.838366
-8.804054,-24.351347
-43.447266,70.182045
-53.250004,22.722582
-17.924908,-6.6391363
-32.464523,12.076674
-25.864067,61.738163
43.76121,46.97839
-55.030148,-39.609673
-12.309417,95.27908
-4.44716,24.289637
9.958707,-92.39272
-13.495622,-31.305418
56.41733,-56.36992
10.567039,13.145134
-90.45631,-9.701461
-66.36752,-4.36143
0.792345,2.2173417
-6.6115665,-61.19437
38.667393,-62.868263
19.579184,-60.616608
-20.438635,-70.898415
-33.41839,41.48831
-25.48434,30.579174
-63.40177,36.287464
-13.713378,-75.55168
60.22658,-1.3972114
46.62365,-35.789024
42.53557,48.117924
63.647373,-68.65868
96.03938,23.850584
-7.9836183,37.861214
56.837,-2.1045156
50.2244,22.401821
29.253319,71.496666
47.87677,15.525345
78.73285,-35.030922
28.165396,-77.73808
-53.19284,72.2441
46.462048,20.302608
-0.15416288,71.64668
64.67366,58.399372
24.13123,59.280327
-57.509983,-8.699415
-49.66844,-57.279396
93.3401,29.781052
-50.910885,73.219864
9.865731,1.2247883
-6.577751,35.915386
-7.99339,18.056463
-14.183645,72.00104
36.52688,-65.66728
-92.50406,24.54614
-85.48641,27.080145
0.57501763,63.430748
-33.742947,-51.20328
53.74238,47.882977
68.35676,57.525402
31.136074,-29.411985
-13.715182,-20.283781
3.126611,50.74496
25.131083,-31.656103
30.291573,-9.8482685
-50.12995,-54.742252
56.196007,-2.2641013
-9.813641,-65.81417
-82.867386,1.5060065
41.13674,17.674572
-35.715908,-21.618063
93.45442,-12.748555
52.73085,9.491812
59.10166,-62.305504
57.795757,5.6316276
-40.475998,42.873413
68.62301,5.276081
-47.240547,0.8342028
-4.592785,-43.170937
14.08751,82.61484
-55.238205,78.72056
-30.110579,36.39226
-28.040955,43.603207
-18.562712,-59.87647
-62.073383,25.287004
-32.472504,-29.025095
-30.937883,-44.081066
-25.703472,-88.110176
-42.574142,7.911902
-13.338992,-76.19404
-58.35771,40.04561
62.82884,-33.92298
-36.4425,45.54278
-53.999096,77.48543
-4.442858,76.70605
59.018753,-66.638504
-73.01265,10.769476
54.80691,2.3105905
-34.106422,73.68588
-86.87768,16.47992
22.651993,11.278624
-57.0112,35.62004
-26.458858,-19.544855
-36.34451,-73.10995
-6.2749157,3.1349561
-0.3331731,-11.631849
27.115625,-59.465595
8.832769,-33.394234
5.807999,-58.22232
-1.5306783,-98.61217
10.091387,34.79733
-74.38495,17.303692
26.10068,-19.019514
-52.233,56.21578
66.3982,-66.72682
16.67822,-9.404959
45.593334,-66.83078
58.115395,-67.95602
42.176445,7.8890195
10.822844,59.038383
34.105732,-12.9265995
62.77104,46.17512
1.3860236,33.833588
14.881347,64.50301
-2.8197823,19.16441
53.38935,-29.460964
2.1836922,-29.02475
-26.131676,86.302635
-19.294079,0.37402007
-19.040909,-60.879105
39.751556,8.088337
-34.156708,62.3917
19.31002,-6.8512254
-25.0822,70.454666
-16.307854,80.80567
36.343815,-61.7073
39.867264,13.284228
-53.85051,42.4024
-90.38055,23.208885
12.262138,-76.018
-33.017742,-64.68526
80.26228,-39.35015
-72.691246,10.862412
61.43751,-60.295055
-56.659184,37.520504
27.70994,-17.11501
64.59145,-22.776978
32.632065,-15.781565
25.061316,-54.03855
-40.455135,27.366882
-31.9512,12.360237
23.680288,13.195346
18.333656,68.64757
7.5835905,-73.922325
-33.116035,80.87131
-28.994188,81.252045
65.47933,-42.471203
-63.58063,10.532683
0.9640435,-0.8561711
-84.26017,10.596226
-25.260569,-25.34726
-12.337352,69.80459
4.5381284,-61.608364
100.62408,-11.977033
48.013874,12.538894
-62.02349,38.27086
68.724266,-32.166737
88.52352,4.5482483
4.1436987,-73.70324
39.20071,-75.84218
2.56891,-70.001236
-14.141998,55.33761
-20.417904,2.4287543
7.4309344,11.912616
-36.430225,-85.059105
-91.33104,22.468449
-34.869892,-83.91747
-62.818615,-51.683216
17.875917,-68.7046
-64.727516,11.243659
40.98585,19.240862
-86.9556,1.6289498
2.1934073,70.19954
-62.667084,-74.63826
-65.51296,-12.37703
-17.744595,81.31181
-47.81742,57.321453
-14.44276,57.238228
12.903903,80.10821
-58.052826,31.93669
-0.4302926,-95.38858
-10.599011,-9.967116
-62.82358,11.479764
64.24111,-5.0008883
58.563698,61.15869
-31.145037,43.13389
42.51149,55.52102
-75.417336,-27.541834
-20.537971,2.7118096
-18.787725,-70.212
78.90602,-43.053875
66.625175,-64.41677
-19.639606,-25.310612
-6.3770638,2.95412
16.822256,-97.715515
75.41166,-22.287323
-17.184328,-82.22269
-6.882334,-17.80756
21.335781,21.66395
13.5513525,15.350086
13.212464,5.776625
49.036564,-14.410979
-15.699896,69.10816
40.23585,-61.743855
-62.949932,-50.555492
-30.206797,-88.65832
-56.056732,14.934821
-26.81868,-1.9689903
-24.958506,-22.205685
51.138557,3.0823607
-70.32207,-25.009825
23.567863,60.856663
44.899715,-64.12192
22.876247,70.71458
-27.99796,-88.44453
42.51796,22.887835
53.25394,72.89681
-39.058342,-60.165028
55.166157,-5.2533927
31.722027,-78.66478
-24.745897,-42.12592
-91.29643,-10.306489
-58.143288,4.6766806
-10.6027565,-10.140474
53.554993,-60.348476
29.822685,-80.791046
-56.45843,28.12061
66.138374,15.391451
18.984556,24.02124
45.526646,-66.74788
-16.68048,8.2545185
39.462364,-75.900986
26.743431,-64.70634
-19.404013,6.7652607
6.4362206,-25.466604
59.835968,11.341509
21.767082,70.41679
-9.5766325,60.631294
-35.027287,65.20261
-16.047087,65.55683
-61.71082,-6.982653
27.270248,8.519046
-17.086037,-70.522484
-51.257412,29.831978
-30.138426,2.1767058
-25.712015,1.7022156
25.095966,-31.538378
58.61252,51.21573
-1.2263552,62.656105
18.575983,-22.649826
41.90833,23.104856
35.183872,-42.166637
-82.95652,-7.2669163
-59.201977,-37.930733
-61.75735,38.247734
-47.32073,80.636826
-69.986946,-23.518185
-74.078514,-47.11133
-17.522127,86.47269
-4.987581,20.112387
-79.24844,-7.234588
81.534424,34.70278
-1.0165454,-18.143015
-54.664524,73.712425
63.742462,-64.706
85.675514,-40.10209
-38.67346,76.535034
36.589542,-77.1451
-0.16825655,63.822342
28.48613,-66.23454
48.15213,18.510178
76.465485,-18.293482
41.570946,-33.716747
41.903812,-40.15402
81.07469,34.904854
-23.272047,-87.617905
60.857533,-72.52101
3.5061004,11.411223
-74.24361,-7.3627477
-44.00844,-47.654667
22.900705,53.471287
-6.679737,73.63961
58.894196,26.642818
0.7322123,23.701801
85.78759,-39.388077
83.16508,-36.408768
-89.70578,25.847713
47.264606,-10.012594
-86.773796,9.985074
22.388744,22.317865
3.439356,-97.75319
36.18836,-80.15227
-55.510845,-10.789697
-66.96019,2.334735
-42.553516,7.5451045
-61.180115,20.965546
20.717806,-40.06686
