dim 1,dim 2
13.148643,47.562817
-52.120472,-57.098217
-19.064196,-46.036247
8.344503,87.01414
-67.60564,10.925979
16.820848,68.94054
-27.296453,32.329014
2.0093732,-66.71377
-8.465208,70.04559
26.624819,-1.1995351
1.9507273,47.075
24.005795,21.147585
50.72349,13.87229
-10.305193,-75.77774
68.88069,15.280384
0.8827438,-19.938221
28.469975,-67.65099
34.465897,-29.146421
32.720516,-66.237564
13.771687,-67.70104
64.899895,56.037476
-21.880802,-17.447453
-12.37252,-3.9357421
-76.33607,-24.825764
59.50578,-24.53169
-51.08194,56.149372
30.22082,57.593456
-51.05792,-8.331994
-28.168884,51.714478
-24.403578,8.129477
-62.295273,-24.806139
-27.868551,-14.533654
-75.87747,-2.5034058
10.343793,-57.923775
-31.165083,15.451204
7.0249987,41.442776
2.7998133,60.356182
0.483861,20.360157
-51.1385,-74.19758
-89.60551,-4.693818
-56.33735,-65.27094
-33.998074,64.862816
66.48814,-44.719524
9.973612,58.9784
-15.463149,29.97641
31.573204,-0.85155845
1.3313799,-67.840225
-20.810287,-26.845577
63.484818,-17.828732
-67.05347,0.13134268
35.46065,68.74666
-0.22048686,36.54033
77.4929,19.143139
27.694279,57.93832
-11.821389,-14.710953
7.8327565,-49.70079
-40.54297,51.76325
89.706245,-0.41536042
13.359495,-53.354343
-37.339302,-8.556117
-31.519924,-9.724646
71.15553,-20.69977
-57.874535,-15.550648
-68.48289,-51.184593
23.219177,21.859768
-27.33181,-79.55809
38.647106,-9.628352
-1.8043398,3.7076457
-69.801445,-20.61613
43.700306,-47.351807
-70.0356,43.273922
-28.831266,1.5039984
21.491173,-30.233728
-90.72926,0.53395945
12.788502,-50.558403
54.328674,-27.63388
-9.379896,-51.854065
51.044567,-58.031208
-44.75088,-28.489285
9.787336,-60.127583
-62.357674,-22.886856
-89.752686,-0.9958855
37.414986,36.62197
10.0288725,-58.909084
50.34135,11.703359
-9.400912,-60.622337
79.69119,-8.16351
9.10025,77.19777
-79.57769,-28.51313
56.70164,-21.06731
21.736275,-62.552372
26.018291,32.37121
32.510933,44.93145
-15.110332,23.724264
-22.374336,-5.61857
-67.772385,47.464554
-48.90044,-72.40334
30.362494,-64.542534
27.930681,-60.635387
-76.73345,6.5614147
-1.5743971,8.440353
5.7619643,-84.1786
-77.19076,-21.954779
-11.93773,58.721664
58.35054,19.429207
-21.755188,37.56679
-45.557564,-47.964207
-49.897934,-15.697433
-47.669373,-37.620842
77.52702,-11.800717
-44.441277,52.595665
34.544174,-50.82354
-55.579937,32.671032
-14.2465315,1.7851415
-28.744648,74.9596
-73.93825,-19.613682
41.301,54.145363
-3.6810749,-58.260593
-58.424576,16.137932
53.270325,76.1314
-52.5938,-35.546062
7.6783085,-33.25449
-5.9399586,-19.853067
40.81469,-50.72726
50.657627,11.327822
70.78529,13.296193
45.927658,48.0993
34.15276,-34.015526
14.487907,7.8774056
-52.030655,63.69194
-21.013239,-70.63393
1.5555503,-10.24
-13.095817,30.374376
64.54298,-21.754982
-43.176384,-24.75286
-22.713299,-12.237171
10.159249,-5.475193
-55.1052,38.54947
15.521264,44.08055
9.838813,47.528854
-38.981262,41.040283
-20.753489,9.943277
-5.67548,75.24988
-32.626602,-65.10786
29.918922,-75.56167
-28.687159,37.705746
30.716415,-74.61509
23.880566,-51.91354
-38.659912,-38.215107
-40.9246,29.301167
72.94312,-21.014421
-41.314903,61.117424
-10.548408,-40.895752
1.911918,6.918398
17.426771,8.058612
34.626698,73.31418
52.706196,-22.674551
-56.97479,26.904604
-56.419083,-69.093475
33.33273,-88.431786
58.49812,-46.627354
33.95261,74.89448
16.390028,7.1197968
-61.59259,-1.6876128
35.995125,-29.13937
-40.009167,-62.44303
36.92828,-81.79735
37.65059,-43.606865
-56.861103,-14.570152
9.511305,-78.191864
92.23199,15.136459
43.91228,54.427032
-53.195057,62.844574
12.853517,-35.476257
-21.968643,46.823826
-27.132854,21.007849
47.914326,-1.4079853
-65.471275,28.70234
10.994239,-56.60766
-67.406525,17.098585
32.03717,-15.936238
17.553282,-39.76295
32.222607,19.623863
-58.429,-24.494478
46.67869,19.749668
-32.68093,62.93804
6.1925135,60.902935
46.782104,-48.615887
7.6026435,-34.475037
-86.74194,-4.815546
-25.409126,28.184261
-25.028435,-0.61827207
20.283419,-11.15882
-83.34172,-27.635822
-3.485375,-69.97828
-31.782034,3.916602
-27.431093,77.495766
-56.354816,-65.25168
23.311718,58.72235
-4.4130163,-82.97039
34.63224,20.366837
-57.74784,-11.187271
11.21146,47.409954
77.45993,-11.946871
27.146927,30.568705
1.4347403,-76.3817
59.693584,45.99816
54.015484,-35.160553
-70.11452,34.997784
6.4707108,29.968206
17.529924,-79.934166
-69.21556,-51.882797
8.366087,-21.357351
-30.19455,-74.96401
57.002224,0.6895356
-2.2587564,-49.18295
39.074547,26.606958
15.067887,10.7562685
15.74757,36.01596
-65.90927,-0.0022299497
61.845478,53.507786
-20.130058,60.876648
-6.262484,-81.89229
36.507263,7.3690443
47.99178,-53.34906
19.485788,-29.993542
17.85634,58.130566
-15.517826,71.1693
-16.805399,75.861946
-27.338,1.3099288
-22.702482,31.88924
-25.082085,84.13711
-51.594906,10.955228
-22.953247,86.62502
-36.408295,-43.814167
-74.898186,-26.088364
-7.8525968,68.79397
-29.63537,-83.90417
-17.538582,-11.369127
-36.872906,68.31513
55.72506,79.067795
27.21247,-58.649246
-52.03639,-56.998764
-32.693325,-10.639933
22.013369,33.52274
22.095541,-26.264389
-13.70194,-60.337475
2.6635141,-69.8107
-39.21504,76.56258
-45.309135,-39.444424
-37.21607,-0.034434043
-75.60385,41.69584
59.331993,40.737667
-14.379806,29.268784
-40.48263,-3.1109326
7.0282507,-82.577934
-18.274672,-17.134731
23.126122,-32.419533
-9.145848,63.473404
22.17792,-51.41737
26.901197,-60.38702
25.036108,-10.263094
-24.643194,19.867052
-72.325584,40.61681
4.765379,-36.2524
4.3086557,-80.94378
19.552277,64.88411
32.462967,46.28317
89.56416,-0.71729404
52.121616,-39.52666
18.724014,20.368565
29.530167,-69.46256
8.876907,-48.746834
-21.650492,39.162895
-86.51592,-6.745755
-8.924178,69.09818
-21.502838,-10.602813
60.82144,30.571611
24.429455,32.330223
61.94758,-51.554504
-55.101982,0.4992724
76.842514,-20.894474
31.849508,19.924788
-56.389038,-32.55662
8.345722,-13.370233
62.607403,44.737713
-44.308487,50.53947
-76.29881,6.2335773
-54.86103,-22.89908
-36.87928,-6.988378
-79.74073,-0.5132202
-16.015682,85.049774
-16.166502,-0.41277626
14.592271,-80.90935
-17.745367,84.18817
49.687965,-26.808178
44.22483,35.727093
-30.32022,-14.01265
-10.96697,-6.0420694
51.802357,-11.381536
21.932983,19.30621
10.882267,-24.467459
27.220827,34.77397
-61.87822,-7.1853595
4.5291142,17.544527
-37.19125,0.025710234
-69.4927,12.227493
3.4466054,22.136679
-44.818653,28.699467
15.559662,35.770485
-44.40519,-0.8377164
-9.226555,71.45706
15.707605,-5.8591437
37.83995,30.616875
69.55299,-10.871431
-26.020796,-74.34381
-18.333864,84.02231
-48.37396,63.221256
1.7303957,46.74725
-76.342476,16.637035
70.330086,-21.10959
17.460825,-8.4872
36.38497,55.733444
9.901975,38.666336
-12.319926,88.88977
-50.04341,-15.535588
1.4889425,46.251793
48.705364,12.558153
67.918175,19.607601
19.769567,30.753016
76.12728,5.7793407
-4.3142,6.193215
11.256072,38.444233
15.523685,23.35427
-14.267196,5.4359403
-16.983564,-4.134359
28.879747,52.37414
6.997591,-83.30613
-9.59703,1.7911531
59.680935,-31.584871
-46.502254,78.6929
-55.445503,-9.254419
63.989285,31.04053
19.104803,60.07996
39.91751,59.18079
64.20772,-45.596184
70.87885,14.0504875
54.721756,76.05258
7.4193377,-7.6852627
-20.74086,-33.757957
-71.04083,40.142952
38.86654,14.475953
15.169898,-33.051346
-21.774857,37.580635
-87.350876,-3.891651
-43.46982,40.726303
-54.719822,-18.833796
-34.191418,33.335495
-33.293285,-39.41072
-68.66101,-29.316376
-1.8966318,-49.98608
-38.544308,-10.998726
-59.44981,-69.51318
41.522358,-30.625515
20.586897,-5.7342134
13.633397,31.726254
51.17366,-6.2725244
28.392189,-18.048147
69.618614,-17.2158
-7.7198963,43.399002
21.133318,-45.716396
-14.554086,6.2016435
-10.929571,36.954082
51.58169,-39.042477
-64.99761,18.221806
63.270233,45.59618
-23.440699,76.47477
-17.01231,38.385323
-73.40697,17.596613
44.89483,-29.623669
-41.909332,58.58351
-37.426865,17.01677
-39.23644,10.378286
-53.888615,33.91049
-18.610924,69.35397
-40.074673,-7.7952247
-16.698362,73.02897
-63.78341,18.90987
-21.99975,46.819374
-16.621012,86.51396
21.954165,-80.24993
42.15158,37.207733
-85.46308,-27.525206
76.701935,-11.3324795
24.359913,67.18226
-51.035248,57.096382
15.771112,-21.286833
-8.437685,-44.773182
-86.12595,-5.4467115
15.134428,-23.905909
51.322517,45.449356
-14.631712,35.66148
13.906239,-51.314777
-31.487871,-9.402221
37.67268,3.2537744
23.080973,-53.82033
-6.533035,26.639725
-23.360987,-25.034206
35.34513,47.84974
-57.62751,14.966582
20.517403,-80.47126
-34.144306,64.84487
-4.4113827,-58.854828
-50.655537,-6.399519
-52.780304,7.270919
63.085457,54.330746
21.868858,-20.90454
36.47577,65.78122
36.963432,-15.719549
3.6255684,-75.94094
21.4486,-33.482086
-25.167088,-45.51442
-26.356054,-86.3293
-7.156012,44.125134
62.04287,55.256252
-71.56889,22.99224
-32.37548,-50.051838
43.05112,33.64034
31.943708,-55.67032
35.01408,48.151585
-43.99701,3.361537
-19.604837,32.51198
31.733944,-8.391707
59.438103,0.81066245
-16.545172,6.8029366
75.09766,-17.54955
-53.77101,-54.268913
-20.697023,-33.125195
59.34265,-0.119126394
-18.005266,73.07468
39.61419,-70.56622
33.34981,67.89506
-3.8906953,-68.62418
34.179066,48.465828
89.76403,-0.63095784
47.242687,26.9242
-19.46008,47.184185
-15.29245,32.92486
11.159738,-14.189958
-72.05777,43.67441
-5.9856114,-21.435505
-69.48609,-53.50082
33.60771,-31.26061
-28.544714,-5.4341826
35.71523,6.015794
27.381496,-73.32236
10.245282,-66.941414
-29.63795,71.9142
-52.935802,40.414085
22.83332,32.353073
48.50937,9.86122
-29.43527,-14.88561
17.73658,46.01702
-40.619724,-7.927824
67.087585,-19.33638
-7.770671,-42.638138
-0.3244564,12.184363
30.96447,-19.842857
73.81876,-19.332752
61.251938,15.845699
-70.44376,-6.337575
51.20073,-52.78099
-43.72717,75.86012
0.358896,0.9720251
-57.250786,-15.283419
49.0195,68.552055
33.255432,-67.89512
10.072534,43.34702
63.106537,-15.851936
-3.4416988,-10.54722
-7.2414513,-30.093164
-42.915016,63.20423
46.411232,47.5244
-53.26666,-32.41534
-20.032671,16.723928
-24.473461,-28.799395
-44.770622,31.153467
-31.876211,66.414154
13.063929,47.244938
-42.963852,23.2181
2.1468592,-34.76733
-42.77504,-7.2917066
-70.64441,45.8848
52.67924,-29.470396
-4.9239373,-20.405157
-37.78013,1.4880347
34.935757,-25.132307
48.490997,-47.23285
-50.852497,-9.604322
4.3662763,46.184807
-56.179115,16.572493
68.94452,28.200716
-46.60124,49.331116
38.434998,-44.13188
32.03676,-74.02492
42.107098,51.173317
-87.049965,-6.4219565
-18.514786,10.192296
-46.587215,49.31998
30.756948,78.35001
30.755539,24.55962
29.149939,-3.938643
78.279465,-18.238142
42.392807,13.570034
-84.85593,-7.1067996
49.900055,24.623491
-66.88997,-28.472273
-82.15633,-29.25082
-28.022522,13.059631
-32.850792,66.08426
27.933884,32.68551
69.52406,14.322621
-15.142132,-61.480236
-32.684578,10.342182
62.371597,29.072897
20.533176,-81.74209
-55.86346,32.27463
9.377325,9.122719
24.204344,22.258152
-60.47045,-18.01923
-45.558453,81.46182
-51.01173,28.682987
-29.076666,79.248055
56.666416,28.57362
11.173198,-8.043576
25.055342,-10.102198
0.78912866,48.27403
1.8111641,-67.95726
55.489616,12.378591
32.70236,-2.9986517
8.990798,-81.86203
-54.56771,16.92535
-31.93888,62.415424
9.828986,25.509531
-33.891174,-13.680706
0.11816248,6.2517104
-40.801994,-9.976679
-16.19258,76.38871
32.56303,-35.1091
1.941348,24.006977
15.56835,-37.517925
45.243324,13.548634
54.512703,-3.9195101
35.80416,-20.16605
-60.065647,22.882917
11.506109,81.08807
-10.955383,-50.045177
67.602745,24.676483
46.840015,-57.019314
-67.44038,17.229939
35.293324,-21.055346
71.29835,-16.829088
51.804688,-31.436565
-2.8436372,4.9848113
-26.512089,0.34568387
74.16293,30.757572
-17.76764,76.92655
-15.42179,29.907122
77.62129,35.14948
53.904545,76.428635
-27.787235,-33.11324
-50.131313,-15.513885
-42.630615,23.354273
41.41068,-21.763262
-40.108837,75.89391
22.271338,67.470985
47.42036,-29.103256
-14.508895,58.835445
-11.510408,-58.14665
-14.516006,-62.00496
56.910084,-21.099018
-28.232405,26.191998
-5.6581836,-81.95593
-26.380585,17.599295
8.537993,-14.077525
22.482328,57.21891
-53.5761,61.234318
6.9528165,-30.85373
21.473661,45.9258
19.471027,18.200087
32.287148,-64.381874
-73.48578,-18.988852
13.963067,3.827795
-43.804497,-3.52301
47.351143,-21.680145
60.813232,-37.797337
-11.832107,-12.485582
-54.53181,-67.5819
41.206844,-50.916897
64.91887,-15.974841
6.9693646,9.076728
33.857403,-56.229435
-36.174263,-47.92712
41.98187,-53.422245
-14.477586,-29.2152
46.42934,18.754976
4.2477136,59.519985
-28.105303,76.76046
72.14673,25.086842
10.73955,6.3523445
25.772455,-7.229875
37.475872,33.354687
-56.998215,27.061651
-47.60871,27.895454
-38.456497,76.490036
67.44865,51.162243
-75.198494,-20.374693
35.98152,-53.793427
-20.576086,43.655327
33.643616,-13.600396
33.984882,-14.436964
38.028286,30.597136
18.86762,69.203125
-43.370823,-49.60618
41.422405,18.40086
38.254547,58.138805
16.876537,-33.73895
27.628931,-39.46728
-31.700228,19.729843
-29.549759,-72.41686
5.6597543,41.2753
-25.447115,78.15259
-8.233218,70.918205
-51.115734,4.1308928
67.76686,27.727116
35.059097,-41.898113
-73.48651,12.898032
-8.851089,9.817627
36.47348,68.50411
-15.685332,3.8174415
-70.89022,5.5467925
82.91952,22.39521
42.683205,-37.632233
55.116726,-41.478897
7.845976,-19.573742
47.89786,68.335175
-30.066042,50.925755
-28.04816,-22.413858
-39.707897,75.99699
7.565551,36.091465
-22.544317,-52.543846
41.721096,38.93751
-19.59876,-51.60832
-39.057526,-38.343105
-6.2839236,-28.49542
-10.969799,-12.816002
29.218277,-33.19306
52.984383,-53.48477
-33.930878,-48.564816
-27.031025,-87.43456
37.496746,-83.113754
-46.01573,21.03643
-50.019073,-46.046104
-31.195452,35.071735
37.637363,-31.789545
24.530863,-17.870766
47.384594,6.097368
32.865185,-20.394304
22.393599,-53.957203
-30.709011,-10.10016
-12.503189,60.95968
2.1863608,-3.2955077
-57.208607,28.502392
-60.722515,-18.14143
-25.296806,-14.898579
32.847023,26.539955
-1.5070864,-50.223797
-43.006584,-42.025284
32.646267,-58.533043
-20.316479,-44.88827
63.770996,-45.440716
8.097954,86.0804
64.001236,51.56786
25.208506,-33.047806
-55.28607,-41.788162
6.938709,85.49687
-12.347425,1.8399196
18.89687,-33.854645
31.44085,7.5884085
-5.989328,31.783333
-7.495917,-40.720943
7.3737364,37.863514
-14.021519,-27.737267
58.979916,-29.67092
4.004451,-87.997665
9.410476,-59.910965
1.8975104,-15.373174
22.597874,54.215107
-36.566833,17.10022
25.202936,-74.94879
-17.790142,61.10952
72.507286,25.923841
42.41035,24.654333
62.64216,44.09674
-68.7801,47.21563
29.920422,5.531438
-77.40947,-25.216183
65.29848,23.274664
-0.26526374,-78.93476
-39.393303,61.27727
29.329948,54.332047
42.62726,-74.04709
10.161028,-25.379778
22.873865,27.475016
-57.83316,-25.401918
18.831274,-30.42271
-16.46795,64.13851
-16.030365,70.815704
-57.98984,-56.033566
42.572636,-62.486458
-13.4558525,-6.3347077
15.531477,-65.45112
32.729973,-85.86356
-54.087627,-59.242363
6.881766,-2.3217645
-13.880725,2.198471
-9.745942,-43.11307
92.0353,15.179655
27.428555,48.10812
67.36162,-12.679566
-25.338263,-62.48693
-28.561375,30.874926
-41.829517,-62.762314
-80.97451,-30.530155
-59.9654,-1.778393
-33.836308,15.176766
50.627003,13.920127
-25.429409,-44.520386
35.841484,10.6171255
-47.845207,13.890165
-54.622852,37.24351
-69.43761,7.0945845
-73.47425,13.401608
60.46198,-37.08673
-51.08206,-67.81961
-7.492118,-52.7039
-40.96568,5.958878
71.22463,-23.878887
-38.68914,11.160347
2.5415106,53.555817
-8.352905,37.026146
-13.978229,85.05684
40.47511,-46.718525
-75.35964,-22.993124
33.896633,68.45582
33.389854,-87.21025
11.560285,-49.979706
-23.344288,11.235224
-13.97765,-27.517208
-28.25868,51.54121
-50.70171,39.87968
34.71046,-63.26159
-33.255634,-8.595029
-15.5121,6.215982
-68.70582,47.49917
-11.198198,16.769424
-19.829317,-69.79039
59.684345,-31.613447
-60.524597,-1.2313718
-42.545944,63.7781
0.104296625,-69.26704
-29.304682,-14.656682
-21.711815,-50.038086
2.3357944,-15.2384205
25.46571,-74.77452
-52.708683,56.904854
-4.3943152,-82.97878
77.59044,19.12048
-47.920444,-48.802982
43.156612,-52.2576
-54.816288,-55.309345
67.71894,50.938244
9.574262,75.24207
-29.60875,-83.834305
-10.228752,10.176609
-31.43544,-74.034134
-37.537003,-13.179983
35.081112,-76.283356
-42.669895,6.3236094
27.214046,-60.125816
-41.022484,6.0243607
24.425566,-6.1931868
81.730034,20.30127
42.737812,47.317696
18.586964,30.672071
-32.96316,66.17887
34.49146,-43.224663
-5.2443438,76.64085
-13.334772,64.75589
9.988225,43.062225
-25.021187,-71.16754
-9.081979,-44.578693
11.336798,56.996784
-64.01665,6.8993096
-43.130474,67.458244
25.703318,35.79517
-38.30368,40.495174
39.279293,-22.935547
-71.95991,18.680206
50.3192,24.710562
23.287798,-15.687506
82.55038,18.51672
-81.98368,-25.876253
-53.856213,57.416435
0.7899665,3.7636354
-59.91851,-15.455707
-49.370617,52.55054
35.04907,-41.990646
72.653984,-16.622791
26.72672,-20.44465
33.11075,-54.642406
-48.12473,81.128456
-15.841239,-2.750239
-81.68463,-25.658644
-4.9656405,-58.224552
-11.091508,36.943398
11.355252,-46.06487
34.58026,-85.40475
18.060621,-54.87806
-69.588455,11.323658
-44.008533,18.40311
-39.991203,-14.369361
66.60636,-23.045628
14.12776,45.280106
-29.936161,75.27005
6.2068105,-83.86025
-69.493385,-52.71679
40.793274,0.8658365
-38.6462,11.1965475
-0.005381968,37.786274
27.093065,-12.28097
-2.6956394,-42.948853
-73.84288,-19.615948
31.596437,-24.30433
-31.385212,65.24352
-27.185276,-16.945957
3.6069663,18.277845
-18.684858,35.4902
-5.2632837,-26.341007
-22.584185,-50.625618
68.41112,13.660183
29.337751,34.30258
-85.78416,-27.451595
15.95477,-63.83623
-54.87807,-22.921152
-79.21586,-2.6730275
-3.5525844,-52.159145
-24.790638,81.91224
-56.232906,-32.300117
-6.9770737,75.40328
-17.318634,88.52971
19.747581,-80.57206
-41.730076,19.76608
41.946346,-33.194542
11.272268,78.1428
-47.65007,-37.61917
-37.240417,-2.950623
15.92899,-35.21962
35.2785,56.80366
-69.83768,44.440525
15.392833,8.621931
37.208534,-82.92037
79.66391,-11.428592
16.789675,-22.065784
-20.842367,-33.70687
-12.601354,63.09659
-44.790184,-25.551622
50.546654,-9.367609
-12.579221,-22.696558
-8.009022,-56.62487
13.751485,38.646397
37.399555,65.79025
-73.463455,-25.134663
-46.540565,-23.1932
15.279846,-39.419136
23.607855,2.4520168
-54.201187,-59.434933
9.57385,75.240036
-36.288883,13.459323
-8.239288,-18.875395
25.751085,-46.755188
-63.59121,8.06985
-75.15829,-22.217138
-45.01675,27.713224
-2.6585174,37.254795
28.864166,-73.57449
-11.119991,16.729677
31.775919,-56.833614
-47.01031,-48.00493
24.631678,-15.923125
-63.2245,-8.170496
-69.11255,-51.745625
18.537373,-8.43908
28.01242,-67.98767
-32.246365,66.675095
1.7880172,-67.58325
-16.365852,83.108795
-24.688374,19.883387
6.3548703,-82.17814
44.89593,13.516431
-37.46679,-2.208003
42.534504,-33.404644
-79.903175,-29.641056
10.1442175,-5.619627
43.977207,-10.802091
-33.682125,-30.706985
-84.58202,-25.545708
-17.941307,84.103485
-33.67595,11.151236
-88.1781,-4.562758
-19.366756,61.545307
-26.541752,0.8840519
-25.613613,-31.418034
23.363943,-9.723206
7.8053203,19.993084
41.75172,36.903442
40.465046,-47.493507
-56.882633,-33.17044
-25.293655,-14.9030485
78.669556,-16.44416
-39.313896,51.927513
-76.70006,-1.2677951
-68.606224,-51.5562
-20.918102,48.945347
34.288788,49.366737
20.400259,-2.4496255
-52.419147,-33.564247
23.526598,-6.64006
88.741455,17.242487
14.037278,4.4103694
48.985073,31.041132
-23.083723,10.731423
-5.145506,42.155537
17.126478,-81.350784
77.468575,35.156715
-10.936142,-44.42433
31.719534,-30.743286
43.030243,-59.783176
-15.110963,6.1940346
10.1706705,-17.426771
41.59256,-30.157038
-75.957596,3.2030673
-54.40866,-40.748856
6.451855,39.182877
57.282703,-39.104393
-61.26712,23.894472
82.61307,16.35478
-29.304985,82.06115
22.622032,25.201647
43.863907,2.2983634
-40.89263,50.358303
32.43718,-64.620834
64.9741,55.930813
-28.110323,63.392937
-3.0566149,-57.183205
-3.7034912,-14.606698
-30.71767,-74.55037
35.904686,55.972538
-9.42021,71.756645
43.99138,-60.250225
2.9410102,-36.399155
40.933907,-20.434856
-51.26829,28.584444
43.784466,32.384693
-37.441025,17.025497
14.61308,22.998814
-85.4501,-6.552864
36.95502,-85.83905
21.752304,65.61521
12.42434,25.38277
-57.003204,5.8660693
13.117024,-10.262826
2.8733692,-10.460915
-18.53825,36.728737
-38.896973,73.23029
64.31418,17.423443
47.6467,-2.9970763
31.768309,58.22027
31.759836,-13.375856
-18.196178,82.746864
78.12978,-16.402018
16.965654,-6.407437
17.812592,39.308758
4.3031673,3.3233573
58.593067,-10.84351
48.10632,-46.97966
-48.281578,-49.87752
20.27412,7.617119
58.580666,-7.6466017
71.73262,-22.33961
56.387325,29.776512
64.53008,2.0866864
5.4455123,-13.48499
7.9740515,74.46142
-41.129337,7.1905537
56.96443,-32.31457
-55.000008,-52.523376
12.863631,-59.5071
-7.9169946,-44.965816
-34.57868,36.52569
-85.26944,-25.545454
-1.7056955,-11.199876
-60.038822,-68.69691
-20.038816,62.98384
-25.325226,-24.488188
18.912216,-55.839546
-73.229805,-49.29186
-23.665789,45.242825
68.43446,48.679173
-28.417166,84.528404
35.968906,70.534485
-34.28629,14.886238
17.110796,44.896152
0.29232398,-16.972433
49.02381,22.968359
-16.401527,8.959589
-62.149326,14.046729
-5.6739297,-25.810923
-68.96735,-0.21674635
-23.99203,-48.719353
-28.243538,39.089535
-29.532434,71.87237
23.161861,-7.3978662
-59.570267,-15.303966
24.993698,-46.322792
77.49564,-22.155397
18.729399,30.647482
8.664151,-34.13616
13.281635,9.303463
43.582195,46.75329
-6.6533155,-40.929394
50.97679,-21.25078
-69.802475,17.931091
