dim 1,dim 2
67.04335,38.293808
54.3552,31.163506
32.50097,16.468975
-78.058014,11.248068
65.13496,-0.08161897
30.512249,-48.624023
-52.709003,-60.81403
41.030693,38.70895
32.55927,-29.723837
31.088879,-7.256572
13.450726,21.179552
14.862469,80.49506
-2.3907833,-43.780758
34.176823,46.079414
8.115584,-53.533928
-5.7853117,79.01967
-49.436726,10.003603
-65.78563,-35.8456
87.59452,1.6695104
41.63649,-2.742117
-25.262909,42.48937
18.596598,-50.265804
27.105118,-73.35275
-62.71562,-33.917763
-21.911882,-13.946718
-54.074425,-29.94206
79.55639,-28.775782
-34.699776,-17.40632
9.51312,35.06232
2.2365484,79.90192
-77.59344,13.391033
-74.53527,-53.134647
-63.289825,38.196335
-28.77162,37.600563
-11.143519,-57.43549
41.551987,-0.37837142
33.742676,-59.115585
31.290915,43.52485
45.525574,39.12111
-24.057552,-20.319569
13.680738,-55.70805
59.335,20.111862
46.359257,17.926355
31.20165,16.440342
39.71574,-60.142864
-40.375435,45.967224
-16.246214,43.843426
47.08626,-65.335106
-42.541027,-44.944515
45.013504,-56.037525
9.1890545,-59.9456
-40.217377,-46.268063
31.987518,-44.452667
-82.93136,-2.9679077
-24.91592,34.91076
22.485708,41.993156
-53.37268,-24.638302
53.483204,-2.593377
49.09764,24.150568
-70.76916,36.575665
-24.523485,-57.709496
-6.3014393,59.872784
-12.492605,-22.72916
-22.928877,18.48073
-44.829468,71.756584
59.460896,31.292387
14.626499,-53.997845
25.698023,47.504345
64.1741,36.237247
86.46115,-2.5569766
7.640143,-33.806442
7.4148545,-17.926716
-39.790165,-75.34358
52.55164,-25.9876
-7.2675548,-53.396454
15.939062,12.262453
-24.893524,-15.086259
-64.221504,51.961174
-72.76732,-25.871489
-51.34107,-56.713306
17.66275,-80.96538
32.595924,-52.312744
4.524958,64.02933
-39.5795,31.711754
40.509853,-67.69528
17.336182,10.74345
-18.40027,-52.417385
-22.850649,45.956524
-44.954872,-74.91373
-65.54087,20.77017
-39.68529,12.460714
4.23061,-9.428155
13.3993435,-1.0525907
-35.76887,64.69195
-64.470345,17.769054
23.778978,-15.185191
18.44847,-54.435097
23.751505,-13.775389
2.0189695,16.892178
34.6319,16.62579
48.315113,-53.853817
-11.897774,6.9785204
46.559753,31.493193
2.3016026,53.146667
71.434235,-28.512562
84.87232,10.6430235
11.465213,11.269654
-11.213261,-38.453377
33.216217,-60.80411
59.515568,-29.704538
-27.161919,-6.46853
-71.73308,-0.9762107
0.28203005,-51.12312
-30.103285,-4.8917336
-70.92039,41.48555
-19.081795,27.2628
-63.89819,3.9762905
3.624551,-91.161255
-9.0824585,81.444916
33.00832,78.25052
-18.035053,43.485138
29.200474,71.99325
-20.28165,-16.914679
70.96862,31.006273
47.23454,-5.901009
-24.368305,-27.030693
41.382874,-4.904075
9.924544,-55.156216
-24.82451,-42.229755
41.215378,38.288513
26.418606,-77.62034
17.189726,-25.374226
-37.646946,-29.01053
-54.434284,-54.581654
6.809892,-90.28127
27.451887,-10.280399
16.225168,-25.30831
54.67057,18.111403
57.988064,-43.267254
-26.418797,-51.901337
12.558935,29.791681
-15.482688,46.348618
-0.73895276,-24.832653
1.5467296,50.963654
10.837684,24.230152
-55.865036,25.534742
4.5001163,-33.294193
-19.231783,72.02609
-5.635518,-53.22539
82.30627,10.525307
2.046851,-50.579887
22.687544,35.984745
25.632938,47.441223
-35.668385,-24.37516
48.610455,56.675434
9.044062,-15.81781
12.583196,-60.015926
65.791595,46.39962
-44.939453,-61.951565
-19.900084,78.27943
-11.220072,60.92032
19.289389,-19.834488
30.836073,-78.873726
36.52978,66.91792
-35.24573,-44.637543
-79.6394,14.5760355
20.517101,81.4171
1.4188037,29.39008
69.348724,27.672482
18.73868,-14.709397
-56.81668,-5.381433
-64.68083,36.078526
-66.45443,-54.699093
-47.365597,56.87641
-36.772038,-46.54748
-7.5710707,-9.869661
13.281421,-90.035805
19.876627,-14.436633
83.56381,-1.4475925
-46.245564,47.842712
43.348118,-41.993584
-22.652536,66.54449
-0.0051190834,-65.111626
-6.3438606,-8.210339
-31.334066,-37.88657
-58.635387,4.6959453
-7.433353,67.42429
-16.565922,-36.953354
6.412421,-36.6593
-18.970678,65.90148
-6.4997096,32.63872
-70.67466,-31.465286
27.645624,-58.90416
-17.7449,-25.660536
-17.965633,-20.267363
-18.623552,-51.97292
40.2795,43.810818
-6.0724072,-40.54733
52.910454,-3.2145338
-53.057705,26.494759
3.234877,-51.919415
-66.139915,-47.759132
-29.866144,-4.828037
31.128613,44.908115
-28.676815,19.204302
20.43772,-22.273117
57.699352,18.525003
-59.362,12.762578
52.92388,-29.23566
-6.849393,43.79963
58.476376,4.1217113
64.608925,-0.3948775
5.0580416,-88.131004
-17.890657,9.981436
-47.5176,11.786564
74.05141,11.732241
13.278428,-25.95208
28.979055,23.697104
-82.02413,-6.827496
17.51665,-3.937813
-4.6072674,-47.488304
57.288883,-9.78665
-31.032047,63.53037
-7.5042086,28.258106
9.343236,-85.81275
4.1358566,-62.7704
-47.807793,-28.15503
59.640232,4.727379
5.845851,-79.603836
8.773723,-83.58107
78.09477,1.7918167
58.08253,30.784964
34.779865,60.36521
77.30925,3.3828537
55.268097,-24.361359
-81.525085,-5.5195327
82.23518,11.25468
47.490894,25.622393
-34.901573,-8.544686
-65.440155,18.165043
-73.09005,-10.872754
61.313316,32.573994
-37.73201,1.6566137
12.024441,-60.285625
40.444088,16.049095
-68.86541,-52.75425
-82.19228,-7.0824027
87.46713,1.8181005
18.812628,-87.07552
-76.73399,-3.5969725
-9.043697,-1.991492
4.537093,-38.105797
-37.31283,70.22363
-71.229225,4.0355783
-3.9621916,-9.840115
-3.2470963,-12.359841
-57.528713,1.2320244
35.44655,14.580301
-53.02676,22.472391
13.221142,-88.48389
-36.44299,74.586235
10.563673,-85.27427
-37.13868,70.326485
40.65903,72.14899
-56.45911,62.42557
8.514284,43.99628
7.0026946,64.74776
-48.74777,-18.945871
-22.287327,-26.45638
9.689624,10.33419
8.97221,4.3114233
-29.687916,20.011078
50.847458,-1.7824292
-40.55721,25.41933
-4.580513,63.668564
-69.949585,-0.81798714
2.466171,-11.794999
-45.4643,-0.8343433
-2.1844444,-11.304791
-61.79356,2.8357666
21.51759,73.89374
-49.110874,-61.37519
-67.22376,-8.278836
40.41278,48.554333
37.834114,68.03162
-33.305702,-41.660923
6.693555,-78.64321
0.8421612,73.735275
-3.602763,-62.070255
-21.88355,45.93511
-40.26617,27.439611
47.178047,27.079525
-26.492355,25.3582
19.17753,-53.197163
-84.67642,-4.20379
12.504237,14.990791
35.81941,-76.17031
32.52087,33.154984
-52.5457,71.41427
-15.172401,39.442783
36.77302,26.568089
16.4742,34.719666
11.481242,-11.679425
87.74901,3.2791295
32.807037,-51.716
-23.429308,17.07752
-34.010704,-12.104196
-48.918938,-17.49349
1.9011043,-45.90926
39.400036,53.189575
-50.07687,17.791166
35.10229,4.4001374
-5.5240817,13.740755
10.7872,23.41482
63.887375,20.779125
52.166386,-22.180092
39.66431,-38.763435
6.1853123,63.809807
57.140972,28.201303
30.226513,40.375916
43.870907,-59.822475
-34.454655,68.76637
-35.90632,61.427017
41.488987,-33.61838
-23.801374,-39.85654
37.517822,-39.98577
-25.277199,1.7948774
-18.321505,-27.324938
-9.777912,-9.644787
-35.080193,6.760499
50.238285,-2.3735132
11.610353,70.400185
13.210532,33.033054
-62.97986,-12.521732
24.30548,-64.64797
-56.49512,31.18431
-57.096268,-21.617289
65.888535,-9.545061
40.67492,44.403297
-9.32128,-2.3355818
-76.35102,-25.949455
-43.783302,2.2345676
-12.162853,-69.96283
13.597838,67.39185
-23.789066,-57.863235
-4.2274823,64.1658
15.720173,17.546452
-81.24075,-8.360103
15.89704,-85.37935
65.41334,-29.256191
-26.051008,2.287514
13.317243,-37.212692
25.031895,-72.98927
65.731674,0.326681
29.487099,37.9008
36.979183,72.7343
68.53176,-24.973637
56.539715,16.278734
52.465137,22.332987
34.26219,-18.578379
-0.34977752,-36.387806
46.43756,37.01992
39.759018,-75.82451
19.433397,-7.4811344
-25.584778,53.839817
-4.611248,62.585426
-0.8050294,-26.6648
33.56109,-59.31048
-25.841288,-44.822117
-41.332973,-67.219345
18.141634,35.804596
-50.611576,31.446003
9.20755,83.35286
10.953388,20.941475
67.33135,-6.7761745
-9.80893,81.43832
8.432219,-70.69969
-51.983112,30.227472
-3.3218627,29.860641
12.922252,-4.245576
-65.90115,39.17843
-64.296326,-47.59017
8.166021,71.52356
39.07659,35.658024
48.93685,18.653214
-4.445214,81.22435
-66.97203,-47.446945
21.63893,74.651764
-42.224136,41.500435
18.225817,82.34529
60.36977,19.70986
-15.327913,20.073576
49.931183,30.0135
33.54372,17.539248
17.594234,53.68657
10.771958,14.884665
33.14912,13.247062
22.985825,65.21197
70.57214,16.958843
-59.6665,-5.667325
-65.4145,-32.562782
10.787443,-75.24552
-35.531063,-45.18333
24.159403,-29.31704
-14.172365,-59.028763
-56.389736,-0.7957144
68.0107,11.314336
-30.659399,12.057484
-29.216482,1.488069
49.019554,-26.935608
6.949712,-5.2925854
26.910109,21.460695
48.49439,-42.382137
46.43084,-40.097984
-52.684155,57.51157
-3.5911002,39.143307
66.73235,2.1367352
-62.950344,42.90109
-10.547159,-48.6316
16.124523,-25.08235
31.78555,-44.776398
79.53003,-27.2608
38.83507,47.95758
29.165556,37.861855
0.5763537,39.762817
-18.262596,-52.533897
62.64923,-17.237883
33.25695,-42.780365
-19.85186,65.07802
66.490486,1.8138953
3.6363935,-72.928444
77.955765,10.061404
-35.798298,30.831173
-53.71914,-45.49826
24.855516,8.232657
32.481606,12.897627
-1.6886494,21.05299
32.262962,77.0792
15.000029,-43.00944
-18.817308,53.560333
36.13041,32.28548
-5.422506,-49.677586
31.415495,32.736248
67.00858,38.071697
-0.24745154,-60.78246
76.42767,-9.748192
-9.034771,-40.08606
81.49578,9.00999
-72.523254,-44.08163
-34.705833,0.23030996
57.53195,50.84582
-63.615974,53.44127
34.131844,-52.18668
-8.622801,-25.132858
39.951683,72.34341
-23.779558,-42.586964
22.155535,-36.078285
-12.644619,6.6650023
-49.955303,-57.657673
-17.803602,-46.51836
75.047935,-6.8829412
-36.70915,-70.36825
-34.68798,-25.012457
12.82863,83.89537
-45.034473,-17.824924
-54.404938,57.96888
-0.32355693,35.997986
-73.01169,-49.659355
61.097595,37.180508
71.2759,9.127461
38.55134,56.944595
7.9125466,43.538292
-50.61355,-46.23941
47.66364,-65.458565
-71.52267,-19.853647
8.023063,-15.457687
-20.07434,65.902664
0.30604392,76.613945
58.234776,45.55607
70.463104,6.4419427
-43.87229,-66.71658
-42.66691,16.056015
-19.872698,28.036005
-65.12349,18.550552
-71.576035,3.2375994
-20.896248,-59.83487
-13.984869,-24.983923
19.787653,27.355686
-15.555584,21.175772
-2.0991936,-8.712863
26.289396,50.114
60.82816,-8.984157
23.55945,-8.327131
14.79578,-42.571964
-48.796436,-57.281803
51.575546,0.27721047
-77.36374,-6.3468657
-33.590244,0.106675625
62.80984,20.025892
66.240204,4.425221
61.111015,-22.777355
3.4366107,80.03615
13.951993,-54.030285
83.02232,16.083368
81.87552,5.5079417
-17.457392,59.930515
17.316408,56.20166
-48.868195,-30.15101
-49.72889,66.96536
47.89527,22.588125
-65.0171,-57.788467
-12.755131,-10.871584
-21.195316,66.80124
24.716309,63.825806
-46.17174,-16.324171
-60.02026,55.733875
-17.093494,-45.794685
-59.32183,65.14764
-42.84919,25.544317
-23.452637,24.736782
-46.613277,47.738426
-68.908394,-56.431683
15.76767,19.024368
14.537369,-54.528725
57.711823,18.608313
15.857997,44.94338
-7.8681192,30.821175
-28.198534,61.69958
-24.481655,74.3643
17.246841,-28.368792
23.310709,-69.7812
79.99914,-7.751303
31.765083,6.852777
6.1261597,-30.118544
26.58552,14.89678
64.50783,35.138668
29.9001,10.643753
2.797501,10.026676
8.203315,-39.458893
71.89204,-33.713154
15.814688,-3.3378706
59.417538,-29.108734
-24.743444,50.333652
4.168788,-61.850845
-29.284433,-46.60688
-6.9127703,-1.2245183
3.992991,79.619774
11.191301,-86.45079
-8.968749,-12.621268
-57.606354,-20.932673
-39.61048,47.153126
37.59653,67.51342
-61.572975,30.151701
39.821396,61.211266
-48.967163,-56.95371
-56.926453,6.1806107
6.8370347,-38.27212
-18.654043,-27.370714
-55.9783,23.52096
-72.42108,-5.3662734
33.70875,55.49259
87.05714,18.537022
26.644655,-27.227741
50.00538,-20.77677
47.238255,-1.6320541
-4.270977,80.89115
55.642395,-48.97603
64.84689,-26.855833
15.20842,-85.31818
23.08366,73.156876
21.123943,63.437294
-72.44079,-6.1377964
13.982307,53.366386
15.086144,-44.448727
-43.70478,44.321186
54.59517,2.743105
77.28586,-22.005234
-63.10398,24.205631
31.367395,74.32918
-38.34566,-0.5205758
-77.82559,-5.264005
3.1992,-12.1276655
-60.123928,58.205032
11.501486,-2.9046762
70.93263,3.8631022
30.666193,-6.3831124
70.24066,6.372071
-13.180604,-7.454075
71.39917,16.678913
49.871807,21.804207
-18.083456,-10.762414
-37.97022,-59.05628
-50.902763,-15.873527
-71.381454,36.336735
0.5905643,-37.426723
32.20525,-60.312252
20.166424,25.839733
63.301308,18.977615
4.4750557,-55.512558
-16.766056,-10.087906
-52.935005,-31.36441
-22.39354,22.875607
-54.103165,-30.353157
31.997602,62.69642
38.015896,6.3195744
17.457441,-4.5767922
71.533134,30.314232
44.70421,-16.438183
49.947533,-21.315748
44.684086,29.145096
52.416954,8.368161
42.071724,66.800064
-34.0878,-36.02837
-4.134001,-14.601385
-55.698742,57.41956
0.41251785,-62.34016
-47.456005,-12.223696
36.058933,-35.71467
67.29594,7.9028583
31.055815,49.16081
-13.6361885,78.15759
83.807816,1.651634
-21.546402,77.715706
-24.173832,-14.713669
-3.7703764,-14.738212
-30.13736,61.504227
-7.8713574,47.470795
45.10706,-59.84914
-82.11506,-14.756921
71.403015,31.10015
-46.638966,56.41095
-1.6604077,-37.760784
-7.8038545,47.71543
52.969013,-28.69931
-29.381243,-3.9224942
-2.3999104,24.875334
36.93832,-33.126057
50.74251,-23.967533
22.817078,45.73187
31.455435,-6.51325
-16.788061,61.43823
19.188763,-0.4672297
49.959686,-24.212215
32.070225,-45.837677
-28.937342,-40.750835
30.602924,36.132286
-57.09047,-47.66807
-43.4175,-72.3329
17.83542,53.805084
18.4768,80.36828
60.152344,23.122581
-72.13103,-26.752258
2.6741118,10.001898
47.043865,-13.774082
30.1689,-32.55115
-14.6593895,-57.45802
-35.823658,61.418896
-3.2457552,-61.991272
-62.094215,2.0448174
42.75853,41.05984
19.217228,-82.50782
-21.94628,14.628759
20.378199,26.63517
25.399847,-58.468784
20.80092,31.057932
-52.376926,45.27766
42.07341,34.966656
-30.969353,-16.080828
30.939455,51.756245
-0.9921399,-19.044714
-78.71129,-4.232018
55.313606,52.36909
-18.162254,-12.195889
51.534805,-20.40383
18.786516,-28.01326
-25.632902,16.467543
-69.63166,-49.835964
27.54183,14.321785
-17.839254,40.574665
-36.493004,6.310183
31.393179,63.007965
11.0072975,-34.882454
-54.646324,-2.9264064
10.503859,-62.123257
10.073537,-45.328537
-28.93555,-7.80125
-40.312916,33.638226
-67.77394,40.320442
43.52118,56.99835
-55.030525,-39.135193
-37.276093,-21.412708
60.216675,22.007338
-56.12275,3.3513672
-50.126774,14.515072
-58.132774,-38.197968
-51.901627,63.87134
-72.96977,9.476247
-41.974377,15.455632
-66.88631,3.4380553
27.666101,-19.28109
-19.841084,-55.546783
41.15261,-11.3512535
42.587482,42.9034
25.266186,-31.313131
-21.261948,77.23535
-41.56631,44.041214
50.7795,0.2200055
31.875616,-14.052162
50.40004,-44.39291
-47.013103,-29.705515
54.596695,18.504854
27.64853,22.71585
-7.9263554,-52.293484
-68.70931,41.924717
6.320613,-92.69585
2.314179,-34.016598
-62.448647,-29.54986
11.782321,53.929108
-40.201485,3.3163543
-31.635862,-16.289204
33.032543,-69.55043
19.493057,56.027073
11.955487,19.902693
54.896343,-43.853634
66.03526,31.855894
24.160664,-29.1708
22.511757,-55.24769
35.216347,63.870567
57.673527,-6.445527
-15.198885,-29.696074
39.671425,47.617382
35.5076,65.28089
-32.256943,-36.712444
-34.341423,43.28719
-3.62824,1.1576513
28.990057,-33.458275
34.50915,18.59817
-50.464684,16.657415
-12.640711,-25.224297
-51.27484,46.152626
-40.393932,-22.393993
8.644538,26.212547
49.244816,-26.629791
39.299202,-47.86762
42.38944,-49.395603
80.62613,0.6865936
-4.443883,-62.97191
25.214558,-64.30305
-11.046787,-17.13479
17.627449,53.958492
-9.665114,9.5931635
68.93123,12.018128
-38.355145,45.124172
-31.210442,17.969267
17.350159,-53.91698
55.984665,5.792438
13.714604,83.22499
-7.3433347,-21.681301
-56.865562,6.249525
-9.572105,32.90498
8.862856,-40.40097
-14.515426,-56.305626
-51.01066,7.4457026
31.489902,23.087627
-11.142476,-39.161263
2.2988212,51.73628
-49.154095,-12.414535
54.711617,-42.79317
7.2947707,-43.98351
-41.60401,-61.73393
13.819551,-54.674713
-26.93217,-6.450635
23.242119,56.35835
-48.006454,-56.421463
41.92513,37.527016
13.177125,-55.645718
-34.981388,-44.114895
33.004963,78.26661
5.8301306,-79.005066
-65.66901,8.9947405
31.090012,56.678097
-49.91009,-58.236256
-24.01322,-28.234037
-42.749218,15.959072
6.4537487,74.83413
-39.548447,-74.292984
-9.291819,11.335906
-29.81685,-37.3479
21.589579,46.517994
36.247124,63.625847
36.58692,-12.673009
4.4989424,-38.315792
19.589298,26.168135
13.088187,46.16406
-66.5368,-55.375565
-73.75125,-3.4259696
-14.137245,-24.70256
37.34712,6.7060595
-21.689045,41.06751
31.641027,-23.642761
-16.336628,39.524635
-59.136578,-44.21244
85.022705,1.0325307
-65.84339,-53.27557
-63.88995,23.290098
-29.939272,17.635193
26.42987,62.409924
-9.853023,58.713913
1.3258309,22.974895
-51.955692,17.203634
27.01213,72.838234
22.500837,-55.317238
-63.7163,-45.15307
14.9407,0.18038192
-37.95849,-39.419098
52.5865,-42.200882
29.094482,2.5683923
-50.549236,-19.78062
28.10849,-72.78531
-37.21033,33.355618
-29.240667,-45.63407
-42.944553,-45.519188
18.071198,56.351566
-60.415615,58.39441
-81.98403,-8.391246
32.562744,-0.14121228
-18.748703,42.882034
-6.683386,-22.963896
-76.89646,-4.4619985
-70.14795,36.66241
11.713541,-66.56341
16.15675,82.73667
-16.52815,44.40254
-40.81617,25.33583
-52.37861,-31.819641
50.013325,25.413006
49.333927,4.116689
67.713326,-27.314936
62.29266,51.510742
-58.843735,6.9283447
-24.123812,-43.00746
10.752926,82.24935
-64.70107,-14.111742
9.542008,53.027073
-73.40711,-5.4820533
-38.873455,-16.558203
61.364365,18.910133
31.444511,48.57227
44.702,-56.630043
9.127273,-35.288624
-53.757065,-23.772358
82.24908,-4.2825823
20.015158,-7.565318
-51.11851,15.086816
-52.740612,-20.358694
-51.12836,32.738068
-13.037825,-35.55999
56.542717,-21.664484
-12.105142,-68.92777
20.556368,0.52182555
35.70221,49.01538
-12.802962,24.647371
13.578174,-46.5472
-17.942526,28.063375
-42.406754,-34.96555
-40.35546,33.02822
71.18633,1.7484214
21.623934,-28.615675
30.677065,-47.880653
6.933576,-57.82476
-43.99116,23.713444
67.998764,-27.255062
-8.504774,-23.319326
-42.38015,43.50973
-44.242264,-66.06569
4.338056,-37.321568
35.406334,54.736256
-7.169189,-59.093117
-21.251656,22.020449
-11.8464155,-38.429882
-6.48672,45.248215
-23.499247,-43.390194
-29.444706,-16.817688
1.3451171,78.40551
2.752161,-46.21135
-65.61251,-59.604397
45.556946,-5.146735
6.282648,-31.67499
-58.970398,68.00609
52.112534,-24.043161
-26.723274,20.123941
23.741108,79.251625
33.893597,30.885876
1.3070309,-43.016556
9.632519,-52.680573
45.47298,14.729033
-35.585346,-1.7868496
-48.224102,69.80601
-18.86396,6.749064
-37.5677,-73.04476
75.853905,-23.705086
-22.269787,29.47174
-62.947624,-5.3161526
-6.8488517,-0.20014915
-42.220654,-55.533142
-16.23817,-12.9891815
84.19812,14.063862
36.649662,52.63498
39.39433,-40.17785
-28.356445,10.215063
-30.015503,43.874107
2.57365,56.546932
29.858206,-34.048763
-44.463017,74.29388
10.467154,-24.06466
-28.371952,2.7293372
-39.64209,34.791664
-14.22061,-64.518135
-62.05141,39.529343
36.270428,42.052853
-49.21039,57.47875
-52.373993,71.75496
6.1914167,55.88607
-50.259842,31.472292
27.350817,48.547165
-40.38394,-32.18667
45.806366,-40.66103
-9.375854,-27.657476
-52.772438,-11.699066
-55.00694,-19.784597
-70.928055,3.6930408
-42.166267,-73.70807
25.473143,63.393124
-52.550644,-54.206757
-61.838863,2.4040475
0.793961,-45.159878
-56.08413,62.67525
72.855064,11.458215
-57.591854,-53.58286
26.117924,-1.0774547
-50.841072,-20.82009
-68.26045,-38.641098
-11.15695,25.234482
-24.487305,-31.304985
-48.918594,-21.102654
57.956963,-42.271244
73.70554,-24.497744
-34.415077,-26.219614
-3.6566813,-34.748226
11.9485655,77.29759
3.7141793,-3.256287
15.913401,-18.327946
-26.826925,37.58176
31.944067,49.969135
40.72987,-35.49759
-54.126198,0.7396452
-24.62801,1.6799564
-9.154189,-66.194016
64.70347,52.416206
5.863089,-57.783695
-57.403915,2.4380345
18.95195,55.828022
15.09745,-85.4132
-2.7384067,-78.769646
-31.231241,76.19546
-6.697223,43.435257
57.07883,7.0738916
-54.073082,70.34973
-35.439236,1.0094554
56.032887,-0.3947757
19.176188,21.65866
33.130547,-8.399612
-73.27516,2.7618885
17.913645,53.851593
-5.8217387,33.211227
-56.347298,5.2818274
22.939407,72.73239
59.26671,20.60224
-43.037365,-51.708187
39.695816,-67.62389
61.42055,19.710356
-53.720345,23.948622
-57.225403,68.43856
-37.45614,-0.40452617
-31.645784,54.104305
5.4047146,16.607035
23.781578,36.16135
-9.943343,1.7716758
-64.907684,-13.025385
-41.06501,25.373695
-41.917225,-73.09375
-8.225133,60.371735
-65.91936,38.694218
45.93468,-0.6896778
61.58744,30.01022
7.372451,22.984594
-3.8980718,12.509585
-19.265114,-49.83707
1.4919317,-61.79837
24.1703,7.5360394
24.830208,17.371964
0.6463164,10.413924
12.322904,-86.6284
-53.20953,12.409348
-50.12862,-57.755306
-45.781574,72.23008
-44.401615,-52.933254
5.642751,-93.66248
33.93107,23.468538
-40.671978,-15.350836
40.214634,-69.96954
-41.043316,51.022293
12.535179,56.7685
-54.40656,9.761885
3.6115267,-27.814089
-71.46542,5.719252
-36.56732,1.5505128
-18.93394,53.198814
-52.401787,-23.46544
-46.411053,45.96901
71.469284,30.403137
59.902924,-28.892097
39.85624,37.754074
2.0693064,24.375757
-52.885,-43.431225
-55.476448,57.75056
42.593758,-13.041092
54.415115,31.037321
48.508163,-44.09882
-47.160873,57.435898
9.414152,83.238304
-44.925232,-67.67332
64.49832,-25.758486
-9.797559,-9.617021
46.57946,17.70698
3.066628,-17.07355
-42.802765,49.90394
39.81956,64.284485
3.8667545,73.23344
-12.285532,-23.48036
50.677605,-43.889732
45.858818,-14.445812
-47.70365,-17.605488
-38.63811,33.711643
24.214006,45.798706
25.945545,2.8919156
8.201108,-59.18244
4.19392,-3.7004275
-50.13393,-11.770851
58.04568,-42.69659
54.885113,19.049372
-53.807495,-42.90746
2.7747471,8.135795
-14.402089,-45.101383
-56.726395,6.066241
-42.759315,-74.25273
-17.752836,10.143456
-73.20637,-48.125137
4.3855276,-79.16855
-60.34375,31.643665
27.864096,49.51038
-45.298946,27.169132
56.088688,15.947512
-40.765976,-8.809415
-9.829372,67.196396
46.865196,-44.595364
40.47715,65.01039
-32.30512,60.28009
-35.86676,59.160484
-8.964467,33.772358
-5.5406833,7.26011
32.968765,-73.71553
-37.593143,-22.275732
75.52159,-24.239553
27.949348,4.4734898
63.60265,-4.926608
-60.3706,31.134901
35.920166,50.041714
43.648,-40.99157
16.133606,-25.097359
17.942007,10.691481
12.6491165,-35.91392
-24.762848,10.317535
-17.483868,-49.184185
22.680304,36.05237
53.364975,-41.79462
-54.917507,-41.765507
-37.36361,-29.56566
-8.698333,68.95327
-8.890797,-14.527293
45.849407,19.187311
-12.396252,-40.657383
3.8638194,-50.867058
60.59176,-21.572222
19.011366,21.448568
25.884777,-12.552359
-29.625654,10.86354
-31.63988,73.25764
29.218094,78.65185
45.44801,-47.05726
-62.189404,-47.383667
3.832675,76.687164
37.878822,66.08065
44.564087,-60.405334
38.78423,-39.177204
-63.243893,-15.908347
-22.585686,-57.29463
29.995031,55.323074
-64.65183,-12.202516
